ID,SoundLabel,BGM1,BGM2,BGM3,BGM4,BGM5,InSoundTest,byte2,byte3,byte4,InRegionJPN,InRegionEUUS,SoundSource,SoundMixType,IconID,SoundTestBackImageBehavior,AssociatedFighters,SoundTestOrder,StageCreationOrder,StageCreationGroup,short17
1303,SOUND107,SMG_BeachBowl,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1304,SOUND108,SMG_FinalBattle,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1305,SOUND109,SMG_GalaxyReactor,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1306,SOUND10A,SMG_KingBowserMedley,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1307,SOUND10B,SMG_MeltyMolten,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1308,SOUND10C,SMG_SpaceJunk,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1309,SOUND10D,SMG_WaltzBoos,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1310,SOUND10E,SMG2_BowserJrFieryFlotilla,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,smashbros,RosterRandom,,999,999,smashbros,0
1311,SOUND10F,SMG2_CosmicCove,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1312,SOUND10G,SMG2_HightailFalls,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1313,SOUND10H,SMG2_PuzzlePlank,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1314,SOUND10I,SMG2_Slide,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1315,SOUND10J,SMG2_YoshiStar,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1316,SOUND10K,SmithyFight,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1317,SOUND10L,SMK_KoopaVacation,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,mario,CharacterRandom,,999,999,mario,0
1318,SOUND10M,SMS_Noki_Bay_Y,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1319,SOUND10N,SnowTheme,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1320,SOUND10O,SpaceHarrier,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,bayonetta,CharacterRandom,,999,999,bayonetta,0
1321,SOUND10P,SpaceRacePac,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pacman,CharacterRandom,,999,999,pacman,0
1322,SOUND10Q,SpaceStorm,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1323,SOUND10R,SpecialWooly,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,yoshi,CharacterRandom,,999,999,yoshi,0
1324,SOUND10S,Spiderman,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1325,SOUND10T,SplashWave,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,bayonetta,CharacterRandom,,999,999,bayonetta,0
1326,SOUND10U,SPM_BrobotBattle,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,smashbros,0
1327,SOUND10V,SPM_CastleBleck,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1328,SOUND10W,SPM_ChampionDestruct,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1329,SOUND10X,SPM_FloroSapien,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1330,SOUND10Y,SPM_MrLGreenThunder,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1331,SOUND10Z,SSBB_BalloonBrawl,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,balloonfight,CharacterRandom,,999,999,balloonfight,0
1332,SOUND110,SSBB_BattleBase,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1333,SOUND111,SSBB_CallingNight,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1334,SOUND112,SSBB_Cavern,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,etc,CharacterRandom,,999,999,etc,0
1335,SOUND113,SSBB_Charge,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,miiplaza,CharacterRandom,,999,999,miiplaza,0
1336,SOUND114,SSBB_CoinLauncher,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,CharacterRandom,,999,999,smashbros,0
1337,SOUND115,SSBB_Credits,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,RosterRandom,,999,999,smashbros,0
1338,SOUND116,SSBB_DKJungle1,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1339,SOUND117,SSBB_Douchuumen,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,famicomrobot,CharacterRandom,,999,999,famicomrobot,0
1340,SOUND118,SSBB_Encounter,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,etc,CharacterRandom,,999,999,etc,0
1341,SOUND119,SSBB_Gritzy,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,mario,CharacterRandom,,999,999,mario,0
1342,SOUND11A,SSBB_Humoresque,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,mother,CharacterRandom,,999,999,mother,0
1343,SOUND11B,SSBB_MapBonusDK,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1344,SOUND11C,SSBB_MenuRemix,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,smashbros,CharacterRandom,,999,999,smashbros,0
1345,SOUND11D,SSBB_MetroidPrimeMenu,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,metroid,CharacterRandom,,999,999,metroid,0
1346,SOUND11E,SSBB_MiiChannel,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,miiplaza,CharacterRandom,,999,999,miiplaza,0
1347,SOUND11F,SSBB_MikeJP,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,wario,CharacterRandom,,999,999,wario,0
1348,SOUND11G,SSBB_Molgera,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1349,SOUND11H,SSBB_MonaPizzaJP,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,wario,CharacterRandom,,999,999,wario,0
1350,SOUND11I,SSBB_PokemonDP,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,pokemon,CharacterRandom,,999,999,pokemon,0
1351,SOUND11J,SSBB_ScrapBrainZone,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,sonic,0
1352,SOUND11K,SSBB_Shaberu,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,etc,CharacterRandom,,999,999,etc,0
1353,SOUND11L,SSBB_SnakeEater,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1354,SOUND11M,SSBB_SnakeTheme,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1355,SOUND11N,SSBB_SonicRacing,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,famicomrobot,0
1356,SOUND11O,SSBB_StepSubspace,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,CharacterRandom,,999,999,smashbros,0
1357,SOUND11P,SSBB_StepSubspaceVer2,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,CharacterRandom,,999,999,smashbros,0
1358,SOUND11Q,SSBB_StepSubspaceVer3,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,CharacterRandom,,999,999,smashbros,0
1359,SOUND11R,SSBB_StepTheCave,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,CharacterRandom,,999,999,smashbros,0
1360,SOUND11S,SSBB_StepThePlain,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,RosterRandom,,999,999,smashbros,0
1361,SOUND11T,SSBB_TanenoUta,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pikmin,CharacterRandom,,999,999,pikmin,0
1362,SOUND11U,SSBB_TaraTheme,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,etc,CharacterRandom,,999,999,etc,0
1363,SOUND11V,SSBB_WiiShop,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,miiplaza,CharacterRandom,,999,999,miiplaza,0
1364,SOUND11W,SSBB_YellDeadCell,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1365,SOUND11X,SSBB_YoshiIsland,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,yoshi,CharacterRandom,,999,999,yoshi,0
1366,SOUND11Y,SSBBTheme,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,CharacterRandom,,999,999,smashbros,0
1368,SOUND120,StaffCredits,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1369,SOUND121,StaffRoll,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1370,SOUND122,StrongerMonster,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1371,SOUND123,StudyFactory,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
1372,SOUND124,SummonedBeast,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1373,SOUND125,Sunleth,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1374,SOUND126,SuperDungeon_BossBattleRock,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
1375,SOUND127,SuperDungeon_DarkMatter2,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
1376,SOUND128,Swamp,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,streetfighter,CharacterRandom,,999,999,streetfighter,0
1377,SOUND129,SwordArt_Luminous,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1378,SOUND12A,SwordArt_Swordland,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1379,SOUND12B,TalesThought,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1380,SOUND12C,Targets,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,CharacterRandom,,999,999,smashbros,0
1381,SOUND12D,TeamAQMALead,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
1382,SOUND12E,TechnoDe,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1383,SOUND12F,TempleTime,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1384,SOUND12G,Tenacity,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1385,SOUND12H,TerminalVelocity,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,sonic,0
1386,SOUND12I,TestLcie,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1387,SOUND12J,TheBattleFFV,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1388,SOUND12K,TheExtreme,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1389,SOUND12L,TheInlet,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,sonic,0
1390,SOUND12M,ThemeCammy,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,streetfighter,CharacterRandom,,999,999,streetfighter,0
1391,SOUND12N,ThemeDK,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1392,SOUND12O,TheSkyLOZ,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1393,SOUND12P,ThisTest,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1394,SOUND12Q,ThunderPlains,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1395,SOUND12R,MK8_N64ToadTurnpike,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1396,SOUND12S,TOKYODAWNLIGHT,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fireemblem,CharacterRandom,,999,999,fireemblem,0
1397,SOUND12T,Tourney2,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1398,SOUND12U,TrainerORAS,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
1399,SOUND12V,TrainingMode,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,streetfighter,CharacterRandom,,999,999,streetfighter,0
1400,SOUND12W,Trampoline2,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,sonic,0
1401,SOUND12X,TrueHero,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1402,SOUND12Y,UltimateShow,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,smashbros,0
1403,SOUND12Z,UMAPoke,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
1404,SOUND130,Umi_Lastendconductor,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1405,SOUND131,Umi_lixAxil,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1406,SOUND132,Umineko_Executioner,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1407,SOUND133,Umineko_rog,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1408,SOUND134,Umineko_worldenddominator,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1409,SOUND135,UnfinishedBattle,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,xenoblade,CharacterRandom,,999,999,xenoblade,0
1410,SOUND136,UT1_CanYouReallyCallThisAHotelIDidntReceiveAMintOnMyPillow,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1411,SOUND137,UT1_Dummy,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1412,SOUND138,UT1_EnemyApproaching,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1413,SOUND139,UT1_FinaleFlowey,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1414,SOUND13A,UT1_Heartache,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1415,SOUND13B,UT1_NGAHHHSpearofJustice,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1417,SOUND13D,Utopia,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,RemixRed,mother,CharacterRandom,,999,999,mother,0
1418,SOUND13E,V64_MMM1,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,smashbros,CharacterRandom,,999,999,smashbros,0
1419,SOUND13F,VSBOSSMega,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,rockman,CharacterRandom,,999,999,rockman,0
1420,SOUND13G,VsCorneria,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,starfox,CharacterRandom,,999,999,starfox,0
1421,SOUND13H,VsGiantBeetle,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,metroid,CharacterRandom,,999,999,metroid,0
1422,SOUND13I,VsHive,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,metroid,CharacterRandom,,999,999,metroid,0
1423,SOUND13J,VsKatina,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,starfox,CharacterRandom,,999,999,starfox,0
1424,SOUND13K,VsLegendary,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
1425,SOUND13L,VSLumine,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,rockman,CharacterRandom,,999,999,rockman,0
1426,SOUND13M,VsN,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
1427,SOUND13N,VsZoness,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,starfox,CharacterRandom,,999,999,starfox,0
1428,SOUND13O,VVVVVV_Potential,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1429,SOUND13P,VVVVVV_Pushing,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1430,SOUND13Q,W36_MTUSmash,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1431,SOUND13R,W37_KARmenu,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
1432,SOUND13S,W39_SBDX_HyakuninKumite2,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1433,SOUND13T,W49_ComeOnPaper,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1434,SOUND13U,Wailers,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1435,SOUND13V,WallyBattle,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
1436,SOUND13W,WaluigiStadium,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1437,SOUND13X,WaterPark,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1438,SOUND13Y,WatersEdge,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,sonic,0
1439,SOUND13Z,WaterTemple,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1440,SOUND140,WaterWorld2,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pacman,CharacterRandom,,999,999,pacman,0
1441,SOUND141,WesternLand,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1442,SOUND142,WheelOf,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1443,SOUND143,Wik_BillyBoogie,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1444,SOUND144,WildWoods,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1445,SOUND145,WingOfHope,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1446,SOUND146,WL4_ToxicLandfill,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,wario,CharacterRandom,,999,999,wario,0
1447,SOUND147,World0Toy,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pacman,CharacterRandom,,999,999,pacman,0
1448,SOUND148,World1Pac,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pacman,CharacterRandom,,999,999,pacman,0
1449,SOUND149,World5Monster,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pacman,CharacterRandom,,999,999,pacman,0
1450,SOUND14A,World8Bowser,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1451,SOUND14B,WorldsCollide,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1452,SOUND14C,X25_Clenched,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1453,SOUND14D,X99_SFAmenu,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,starfox,CharacterRandom,,999,999,starfox,0
1454,SOUND14E,X556_RushSonic,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,sonic,0
1455,SOUND14F,XBCX_AresBoss,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,xenoblade,CharacterRandom,,999,999,xenoblade,0
1456,SOUND14G,XBCX_BriefingCharacterCustomization,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,xenoblade,CharacterRandom,,999,999,xenoblade,0
1457,SOUND14H,XBCX_CauldrosDay,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,xenoblade,CharacterRandom,,999,999,xenoblade,0
1458,SOUND14I,XBCX_CodenameZ,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,xenoblade,CharacterRandom,,999,999,xenoblade,0
1459,SOUND14J,XBCX_MonoX,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,xenoblade,CharacterRandom,,999,999,xenoblade,0
1460,SOUND14K,XBCX_NLA,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,xenoblade,CharacterRandom,,999,999,xenoblade,0
